istorageid,benabled,bexistfree,ffreebeginprice,ffreeendprice,ccountrys,crule,csuperrule,fbeginprice,fendprice,bistracking,bisspecial,ccode,istartweight,iendweight
2,true,false,null,null,"US","78.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,22950,23400
2,true,false,null,null,"US","77",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,22500,22950
2,true,false,null,null,"US","76",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,22050,22500
2,true,false,null,null,"US","74.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,21600,22050
2,true,false,null,null,"US","74.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,21150,21600
2,true,false,null,null,"US","73.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,20700,21150
2,true,false,null,null,"US","72.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,20250,20700
2,true,false,null,null,"US","71.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,19800,20250
2,true,false,null,null,"US","71.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,19350,19800
2,true,false,null,null,"US","70.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,18900,19350
2,true,false,null,null,"US","69.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,18450,18900
2,true,false,null,null,"US","68.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,18000,18450
2,true,false,null,null,"US","67.2",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,17550,18000
2,true,false,null,null,"US","65.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,17100,17550
2,true,false,null,null,"US","64",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,16650,17100
2,true,false,null,null,"US","62.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,16200,16650
2,true,false,null,null,"US","61.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,15750,16200
2,true,false,null,null,"US","60.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,15300,15750
2,true,false,null,null,"US","58.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,14850,15300
2,true,false,null,null,"US","57.2",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,14400,14850
2,true,false,null,null,"US","55.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,13950,14400
2,true,false,null,null,"US","54.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,13500,13950
2,true,false,null,null,"US","52.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,13050,13500
2,true,false,null,null,"US","52.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,12600,13050
2,true,false,null,null,"US","51.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,12150,12600
2,true,false,null,null,"US","50.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,11700,12150
2,true,false,null,null,"US","49.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,11250,11700
2,true,false,null,null,"US","48.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,10800,11250
2,true,false,null,null,"US","48.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,10350,10800
2,true,false,null,null,"US","47.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,9900,10350
2,true,false,null,null,"US","46.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,9450,9900
2,true,false,null,null,"US","45.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,9000,9450
2,true,false,null,null,"US","45",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,8550,9000
2,true,false,null,null,"US","43.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,8100,8550
2,true,false,null,null,"US","41.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,7650,8100
2,true,false,null,null,"US","39.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,7200,7650
2,true,false,null,null,"US","37.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,6750,7200
2,true,false,null,null,"US","35.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,6300,6750
2,true,false,null,null,"US","34.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,5850,6300
2,true,false,null,null,"US","33",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,5400,5850
2,true,false,null,null,"US","31.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,4950,5400
2,true,false,null,null,"US","29.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,4500,4950
2,true,false,null,null,"US","27",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,4050,4500
2,true,false,null,null,"US","24.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,3600,4050
2,true,false,null,null,"US","22.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,3150,3600
2,true,false,null,null,"US","20.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,2700,3150
2,true,false,null,null,"US","18.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,2250,2700
2,true,false,null,null,"US","17.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,1800,2250
2,true,false,null,null,"US","15.2",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,1350,1800
2,true,false,null,null,"US","12",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,900,1350
2,true,false,null,null,"US","9.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,450,900
2,true,false,null,null,"US","6.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,350,450
5,true,false,null,null,"DE","2.2",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD9,0,1000
5,true,false,null,null,"AT,BE,BG,DK,EE,FI,FR,GR,IE,LV,LT,LU,MT,MA,NL,PL,RO,SM,SK,SI,ES,SE,GB","$w/1000*0.28+7.3",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
5,true,false,null,null,"AD,LI,NO,CH","$w/1000*0.95+11.83",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
5,true,false,null,null,"BY,GE,GI,IS,MK,RU,RS,TR,UA,RU,KZ","$w/1000*1.5+23",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
5,true,false,null,null,"AL,DZ,AM,AZ,EG,IR,IQ,JO,KW,LB,MA,QA,SY,TN,OM","$w/1000*5+24.5",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
5,true,false,null,null,"AR,AU,BH,BR,CA,CL,CN,CO,HK,IN,ID,JP,MY,MX,NZ,PK,PH,SG,ZA,TW,TH,AE,US,VE,KR,P E,SA,DPRK","$w/1000*2.79+15.3",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
5,true,false,null,null,"AF,AO,AI,AG,AW,BS,BD,BB,BZ,BJ,BM,BT,BO,BW,BF,BI,KH,CM,CV,KY,CF,TD,KM,CD,CG,CR,CI,DJ,DM,DO,EC,SV,ER,ET,FK,FJ,GF,GA,GM,GH,GD,GP,GT,GN,GW,GY,HT,HN,JM,KE,KI,KG,LR,MO,MG,MW,MV,ML,MQ,MR,MU,YT,MN,MS,MZ,MM,NA,NP,AN,NC,NI,NE,NG,PG,PY,PN,RE,RW,SH,KN,LC,PM,VC,AS,ST,SN,SC,SL,SB,LK,SD,SR,SZ,TJ,TG,TO,VG,TT,XB,TM,UG,UY,UZ,VU,VN,YE,ZM,ZW,BRU,LA,PA","$w/1000*7+30",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
5,true,false,null,null,"DE","2.91",($p*9.7007+($w/1000)*32)*1.125,0.0,10000.0,null,false,DD,0,31500
1,true,true,5.0,5.0,"null","$w/1000*62",$p*0.85,0.0,30.0,null,false,P,0,20000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,0,500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,500,1000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1000,1500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1500,2000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2000,2500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2500,3000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,3000,3500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,3500,4000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,4000,4500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,4500,5000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,5000,5500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,5500,6000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,6000,6500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,6500,7000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,7000,7500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,7500,8000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,8000,8500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,8500,9000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,9000,9500
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,9500,10000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,10000,11000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,11000,12000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,12000,13000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,13000,14000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,14000,15000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,15000,16000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,16000,17000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,17000,18000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,18000,19000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,19000,20000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,20000,22000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,22000,24000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,24000,26000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,26000,28000
3,true,false,null,null,"GB","4.36*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,28000,30000
3,true,false,null,null,"GB","5.09*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,30000,40000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,0,500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,500,1000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1000,1500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1500,2000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2000,2500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2500,3000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,3000,3500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,3500,4000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,4000,4500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,4500,5000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,5000,5500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,5500,6000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,6000,6500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,6500,7000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,7000,7500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,7500,8000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,8000,8500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,8500,9000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,9000,9500
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,9500,10000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,10000,11000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,11000,12000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,12000,13000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,13000,14000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,14000,15000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,15000,16000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,16000,17000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,17000,18000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,18000,19000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,19000,20000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,20000,22000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,22000,24000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,24000,26000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,26000,28000
3,true,false,null,null,"BE,IE,LU,NL","9.64*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,28000,30000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,0,500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,500,1000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1000,1500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1500,2000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2000,2500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2500,3000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,3000,3500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,3500,4000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,4000,4500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,4500,5000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,5000,5500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,5500,6000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,6000,6500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,6500,7000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,7000,7500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,7500,8000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,8000,8500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,8500,9000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,9000,9500
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,9500,10000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,10000,11000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,11000,12000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,12000,13000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,13000,14000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,14000,15000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,15000,16000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,16000,17000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,17000,18000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,18000,19000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,19000,20000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,20000,22000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,22000,24000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,24000,26000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,26000,28000
3,true,false,null,null,"FR,DE,MC","9.32*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,28000,30000
3,true,false,null,null,"AT,XH,DK,FI,GR,IT,XI,PT,ES,SE","9.59*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,0,500
3,true,false,null,null,"AT,XH,DK,FI,GR,IT,XI,PT,ES,SE","9.59*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,500,1000
3,true,false,null,null,"AT,XH,DK,FI,GR,IT,XI,PT,ES,SE","9.59*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1000,1500
3,true,false,null,null,"AT,XH,DK,FI,GR,IT,XI,PT,ES,SE","9.59*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,1500,2000
3,true,false,null,null,"AT,XH,DK,FI,GR,IT,XI,PT,ES,SE","9.59*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2000,2500
3,true,false,null,null,"AT,XH,DK,FI,GR,IT,XI,PT,ES,SE","9.59*1.09",$p*0.616356000000+($w/1000)*20+0.96*0.616356000000,0.0,10000.0,null,false,UE,2500,3000
